t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,55.00068446269678,1.0,0.0,0.0,0.0,0.0,0.0,100.0,180000.0,315000.0,405000.0,900000.0,180000.0,315000.0,405000.0,900000.0,0.0,0.0,0.0,0.0
0.08333333333333333,55.08401779603012,0.9994877211306699,5600.0,0.0,391.66666666666663,266.66666666666663,125.0,100.40741237836484,181483.0509601485,318113.69244666316,409299.52072651166,908896.2641333233,181390.08102800007,317950.72952397814,409089.8452308165,908430.6557827947,-9900.0,-23520.0,-33780.0,4700.0
0.16666666666666666,55.167351129363446,0.9989721636452721,5600.0,0.0,395.37344338888465,268.89073269999744,126.48271068888721,100.8164846051901,182971.52905168972,321238.7678042719,413614.7540133867,917825.0508693482,182783.46426225023,320908.58692017465,413189.6257323599,916881.6769147847,-9900.0,-23520.0,-33780.0,4744.481320666616
0.25,55.25068446269678,0.9984533062325356,5600.0,0.0,399.0937711955617,271.1229293840037,127.97084181155799,101.22722344290393,184465.45402844658,324375.2676860119,417945.75738843274,926786.4791028912,184180.14246038828,323873.55848116236,417299.3232903419,925353.0242318924,-9900.0,-23520.0,-33780.0,4789.125254346741
0.3333333333333333,55.33401779603012,0.9979311274682192,5600.0,0.0,402.82769962620466,273.36328644238944,129.46441318381522,101.63963568148534,185964.84571846158,327523.23385719646,422292.5885877604,935780.6681634185,185580.1081572778,326845.6300351493,421418.91905085655,933844.6572432838,-9900.0,-23520.0,-33780.0,4833.932395514456
0.41666666666666663,55.417351129363446,0.9974056058149162,5600.0,0.0,406.57527840142427,275.6118337075212,130.96344469390306,102.05372813857663,187469.72402420713,330682.70823582285,426655.3055566067,944807.7378166367,186983.35366231945,329824.78694046807,425548.3935128355,942356.534115623,-9900.0,-23520.0,-33780.0,4878.903340817092
0.49999999999999994,55.50068446269678,0.996876719621865,5600.0,0.0,410.3365574235986,277.8686011208258,132.4679563027728,102.46950765959599,188980.1089227983,333853.73289313057,431033.9664501585,953867.8082660874,188389.87105674192,332811.0140800183,429687.726520435,950888.6116571953,-9900.0,-23520.0,-33780.0,4924.038689083183
0.5833333333333333,55.58401779603012,0.9963444471247676,5600.0,0.0,414.1115867775364,280.13361873318854,133.97796804434785,102.88698111785068,190496.02046620875,337036.3500541614,435428.62963437673,962961.0001547468,189799.65219087317,335804.2958556631,433836.8972553583,959440.8453018945,-9900.0,-23520.0,-33780.0,4969.339041330437
0.6666666666666666,55.667351129363446,0.9958087664456158,5600.0,0.0,417.90041673114445,282.40691670535335,135.4935000257911,103.30615541465069,192017.47878148977,340230.60209832166,439839.35368682194,972087.4345666333,191212.68868139252,338804.61618257884,437995.8842291111,968013.1890930823,-9900.0,-23520.0,-33780.0,5014.805000773734
0.75,55.75068446269678,0.9952696555925248,5600.0,0.0,421.70309773609716,284.688525308325,137.01457242777218,103.72703747942278,193544.504070992,343436.53155994666,444266.1973974804,981247.2330284191,192628.9719085622,341811.95848355937,442164.66527519096,976605.5956673126,-9900.0,-23520.0,-33780.0,5060.437172833166
0.8333333333333334,55.83401779603012,0.9947270924595745,5600.0,0.0,425.51968042850797,286.97847492377144,138.54120550473652,104.14963426982509,195077.11661258986,346654.1811288671,448709.219769592,990440.5175110488,194048.49301343886,344826.30568327266,446343.21754121047,985218.0162379219,-9900.0,-23520.0,-33780.0,5106.236165142096
0.9166666666666667,55.917351129363446,0.9941810548266592,5600.0,0.0,429.35021562960367,289.2767960444289,140.07341958517475,104.57395277186205,196615.3367599087,349883.5936509771,453168.48002047755,999667.4104313634,195471.24289506485,347847.64020247065,450531.5174809522,993850.4005784877,-9900.0,-23520.0,-33780.0,5152.2025875552445
1.0,56.00068446269678,0.9936315203593452,5600.0,0.0,433.1947543464014,291.58351927450747,141.61123507189393,105.0,198159.18494255474,353124.81212880556,457644.03758236987,1008928.0346537301,196897.21220763933,350875.9439521532,454729.5408463595,1002502.697006152,-9900.0,-23520.0,-33780.0,5198.337052156817
1.0833333333333333,56.08401779603012,0.9930784666087367,5600.0,0.0,437.05334777238755,293.8986753300992,143.15467244228836,105.42778299728309,199708.68166634734,356377.8797220879,462135.95210324455,1018222.5134916797,198326.39135766853,353911.19832768384,458937.26267945865,1011174.8523648109,-9900.0,-23520.0,-33780.0,5244.640173268651
1.1666666666666665,56.167351129363446,0.9925218710113504,5600.0,0.0,440.9260472881999,296.2222950395866,144.70375224861334,105.85730883544962,201263.8475135536,359642.83974834124,466644.2834476516,1027550.9707095465,199758.77050109534,356953.3842028589,463154.6573042141,1019866.8120081683,-9900.0,-23520.0,-33780.0,5291.112567458399
1.2499999999999998,56.25068446269678,0.9919617108889988,5600.0,0.0,444.81290446231094,298.5544093440532,146.2584951182577,106.28858461504913,202824.703143126,362919.7356834413,471169.09169755067,1036913.5305241179,201194.33954040857,360002.48192392965,467381.6983183179,1028578.519782656,-9900.0,-23520.0,-33780.0,5337.754853547732
1.333333333333333,56.33401779603012,0.9913979634486823,5600.0,0.0,448.7139710517158,300.8950492976961,147.8189217540197,106.72161746555962,204391.2692909416,366208.61116220086,475710.43715314567,1046310.3176062881,202633.0881217307,363058.4713035763,471618.358584911,1037309.918010218,-9900.0,-23520.0,-33780.0,5384.56765262059
