t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,44.99931553730322,1.0,0.0,0.0,0.0,0.0,0.0,100.0,105000.0,175000.0,420000.0,700000.0,105000.0,175000.0,420000.0,700000.0,0.0,0.0,0.0,0.0
0.08333333333333333,45.082648870636554,0.9997670202620776,14400.0,0.0,308.3333333333333,216.66666666666666,91.66666666666666,100.40741237836484,106209.70572117959,179250.24112738462,431541.0176609742,717000.9645095384,106184.96101177586,179208.47945318423,431440.47734777676,716833.9178127368,-9900.0,-43200.0,-119700.0,3700.0
0.16666666666666666,45.16598220396988,0.9995326548970693,14400.0,0.0,315.417068545641,220.91690779405124,94.50016075158973,100.8164846051901,107423.86512102885,183516.0201144259,443124.19522224873,734064.0804577034,107373.66110372666,183430.2548011161,442917.1032996215,733721.0192044643,-9900.0,-43200.0,-119700.0,3785.004822547692
0.25,45.24931553730322,0.9992968940655262,14400.0,0.0,322.5267001907098,225.1826867810925,97.34401340961728,101.22722344290393,108642.49313768513,187797.393763803,454749.68815372384,751189.575055212,108566.105956024,187665.35230176896,454429.95094928285,750661.4092070758,-9900.0,-43200.0,-119700.0,3870.3204022885175
0.3333333333333333,45.332648870636554,0.9990597278624237,14400.0,0.0,329.66232293967164,229.46406043046966,100.19826250920198,101.63963568148534,109865.60484841118,192094.4190858519,466417.6524091443,768377.6763434075,109762.30128129425,191913.79805580157,465979.09288611024,767655.1922232062,-9900.0,-43200.0,-119700.0,3955.94787527606
0.41666666666666663,45.41598220396988,0.9988211463167882,14400.0,0.0,336.824031809753,233.7610857525185,103.06294605723451,102.05372813857663,111093.21546316118,196407.15329932462,478128.2444348126,785628.6131972984,110962.25281693258,196175.61800324856,477564.601192813,784702.4720129941,-9900.0,-43200.0,-119700.0,4041.8883817170367
0.49999999999999994,45.49931553730322,0.9985811393913238,14400.0,0.0,344.01192216554097,238.07381996599125,105.93810219954972,102.46950765959599,112325.3403188212,200735.65383215132,489881.6211776327,802942.6153286053,112165.96631808666,200450.83792017202,489186.5474424293,801803.3516806881,-9900.0,-43200.0,-119700.0,4128.143065986492
0.5833333333333333,45.582648870636554,0.9983396969820368,14400.0,0.0,351.2260897202521,242.40232049881797,108.82376922143413,102.88698111785068,113561.99487404498,205079.97832220476,501677.9400925692,820319.9132888189,113373.44755122968,204739.48341527258,500845.002694588,818957.9336610902,-9900.0,-43200.0,-119700.0,4214.7130766430255
0.6666666666666666,45.66598220396988,0.9980968089178609,14400.0,0.0,358.4666305370079,246.74664498887142,111.71998554813649,103.30615541465069,114803.19470461499,209440.18461806796,513517.35914958874,837760.7384722717,114584.70228825208,209041.57992646127,512540.03749113163,836166.319705845,-9900.0,-43200.0,-119700.0,4301.599566444095
0.75,45.74931553730322,0.9978524649602789,14400.0,0.0,365.73364103011323,251.1068512847346,114.62678974537863,103.72703747942278,116048.95549926897,213816.33077980435,525400.0368401438,855265.3231192172,115799.73630101125,213357.15271739013,524271.7218511589,853428.6108695603,-9900.0,-43200.0,-119700.0,4388.803692361359
