t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,55.00068446269678,1.0,0.0,0.0,0.0,0.0,0.0,100.0,210000.0,210000.0,980000.0,1400000.0,210000.0,210000.0,980000.0,1400000.0,0.0,0.0,0.0,0.0
0.08333333333333333,55.08401779603012,0.9994877211306699,20000.0,0.0,600.0,391.66666666666663,208.33333333333337,100.40741237836484,211593.56047554713,213777.42169477657,999811.8291281867,1425182.8112985105,211485.16556562917,213667.90803890245,999299.646654818,1424452.7202593498,-9900.0,-36000.0,-194100.0,7200.0
0.16666666666666666,55.167351129363446,0.9989721636452721,20000.0,0.0,610.4928380410461,397.96236949129434,212.53046854975173,100.8164846051901,213192.9722680548,217568.65273504634,1019696.0598972078,1450457.684900309,212973.84478058518,217345.0277641161,1018647.9792160726,1448966.851760774,-9900.0,-36000.0,-194100.0,7325.914056492553
0.25,55.25068446269678,0.9984533062325356,20000.0,0.0,621.0240353751287,404.28108789174394,216.7429474833848,101.22722344290393,214798.25596666447,221373.74360445634,1039652.9577919213,1475824.957363042,214466.0288428986,221031.34621494307,1038044.9330417786,1473542.3080996203,-9900.0,-36000.0,-194100.0,7452.288424501545
0.3333333333333333,55.33401779603012,0.9979311274682192,20000.0,0.0,631.5937322346009,410.6229060074272,220.9708262271737,101.63963568148534,216409.4322726578,225192.74497120935,1059682.7892308615,1501284.9664747287,215961.70874261064,224726.8498867821,1057490.440615821,1498178.9992452136,-9900.0,-36000.0,-194100.0,7579.124786815211
0.41666666666666663,55.417351129363446,0.9974056058149162,20000.0,0.0,642.2020693644703,416.98790828534885,225.21416107912142,102.05372813857663,218026.5219976405,229025.70768873914,1079785.8215718812,1526838.0512582608,217460.87525677576,228431.5247244768,1076984.4315152592,1522876.8314965118,-9900.0,-36000.0,-194100.0,7706.424832373644
0.49999999999999994,55.50068446269678,0.996876719621865,20000.0,0.0,652.8491880242753,423.3761794812318,229.47300854304353,102.46950765959599,219649.54606188482,232872.6827963874,1099962.3231176436,1552484.5519759157,218963.51894460348,232145.3561156058,1096526.8323771625,1547635.7074373716,-9900.0,-36000.0,-194100.0,7834.190256291305
0.5833333333333333,55.58401779603012,0.9963444471247676,20000.0,0.0,663.5352299899649,429.78780466064563,233.7474253293193,102.88698111785068,221278.52549281705,236733.72152008332,1120212.5631209884,1578224.8101338889,220469.63014272458,235868.3288837161,1116117.566865,1572455.5258914407,-9900.0,-36000.0,-194100.0,7962.42275987958
0.6666666666666666,55.667351129363446,0.9958087664456158,20000.0,0.0,674.260337555787,436.22286920013886,238.03746835564817,103.30615541465069,222913.48142363742,240608.87527302583,1140536.8117901755,1604059.1684868387,221979.19896057007,239600.42728149888,1135756.55563459,1597336.181876659,-9900.0,-36000.0,-194100.0,8091.124050669445
0.75,55.75068446269678,0.9952696555925248,20000.0,0.0,685.0246535361827,442.6814587883763,242.34319474780636,103.72703747942278,224554.435092061,244498.195656368,1160935.3402940244,1629987.9710424533,223492.2152758495,243341.63498390713,1155443.7162996242,1622277.5665593809,-9900.0,-36000.0,-194100.0,8220.295842434192
0.8333333333333334,55.83401779603012,0.9947270924595745,20000.0,0.0,695.8283212676889,449.16365942728004,246.66466184040888,104.14963426982509,226201.40783916958,248401.73445990458,1181408.4207669564,1656011.5630660306,225008.66873011956,247091.93508121616,1175178.963396772,1647279.5672081078,-9900.0,-36000.0,-194100.0,8349.939855212268
