t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,55.00068446269678,1.0,0.0,0.0,0.0,0.0,0.0,100.0,340000.0,510000.0,850000.0,1700000.0,340000.0,510000.0,850000.0,1700000.0,0.0,0.0,0.0,0.0
0.08333333333333333,55.08401779603012,0.9994877211306699,9600.0,0.0,725.0,466.66666666666663,258.33333333333337,100.40741237836484,342067.97249061335,514751.1504842346,859018.0453059343,1715837.1682807822,341892.7382964318,514487.45434687816,858577.9885129507,1714958.1811562607,-9900.0,-34560.0,-70740.0,8700.0
0.16666666666666666,55.167351129363446,0.9989721636452721,9600.0,0.0,731.5988201169926,470.62595873686223,260.9728613801303,100.8164846051901,344143.51571449055,519519.6700322986,868069.0476942062,1731732.2334409954,343789.7924977953,518985.6888284432,867176.8147685721,1729952.2960948106,-9900.0,-34560.0,-70740.0,8779.18584140391
0.25,55.25068446269678,0.9984533062325356,9600.0,0.0,738.221763933748,474.5997250269155,263.6220389068325,101.22722344290393,346226.6571903023,524305.6221413134,877153.1278060955,1747685.407137711,345691.15057749604,523494.68190330087,875796.440530206,1744982.2730110027,-9900.0,-34560.0,-70740.0,8858.661167204977
0.3333333333333333,55.33401779603012,0.9979311274682192,9600.0,0.0,744.8689196407131,478.5880184510945,266.2809011896186,101.63963568148534,348317.4245407226,529109.0705405301,886270.4067205143,1763696.901801767,347596.8001887497,528014.4113181728,884436.8262203201,1760048.0377272426,-9900.0,-34560.0,-70740.0,8938.427035688557
0.41666666666666663,55.417351129363446,0.9974056058149162,9600.0,0.0,751.5403757507363,482.5908921171085,268.9494836336278,102.05372813857663,350415.84549271275,533930.0791921793,895421.0059557054,1779766.9306405974,349506.7286608052,532544.8540994817,893097.9309046521,1775149.513664939,-9900.0,-34560.0,-70740.0,9018.484509008837
0.49999999999999994,55.50068446269678,0.996876719621865,9600.0,0.0,758.2362211002488,486.608399326816,271.6278217734328,102.46950765959599,352521.9478778087,538768.7122923215,904605.0474709416,1795895.7076410716,351420.92299514,537085.9865448658,901779.7122762137,1790286.6218162193,-9900.0,-34560.0,-70740.0,9098.834653202986
0.5833333333333333,55.58401779603012,0.9963444471247676,9600.0,0.0,764.9565448504466,490.64059357693463,274.3159512735119,102.88698111785068,354635.7596324135,543625.0342717032,913822.6536682274,1812083.447572344,353339.369861629,541637.7842146229,910482.1266391579,1805459.2807154097,-9900.0,-34560.0,-70740.0,9179.47853820536
0.6666666666666666,55.667351129363446,0.9958087664456158,9600.0,0.0,771.7014364884767,494.68752855975276,277.01390792872394,103.30615541465069,356757.3087980933,548499.1097966137,923073.9473940051,1828330.3659887123,355262.0555946869,546200.2219230842,919205.1288925095,1820667.4064102808,-9900.0,-34560.0,-70740.0,9260.41723786172
0.75,55.75068446269678,0.9952696555925248,9600.0,0.0,778.4709858286301,498.74925816384473,279.72172766478536,103.72703747942278,358886.6235218784,553391.0037697467,932359.0519408641,1844636.6792324893,357188.966189384,550773.2737299175,927948.6725137567,1835910.9124330583,-9900.0,-34560.0,-70740.0,9341.651829943561
0.8333333333333334,55.83401779603012,0.9947270924595745,9600.0,0.0,785.2652830135372,502.825836474789,282.4394465387482,104.14963426982509,361023.7320565671,558300.7813310652,941678.0910492517,1861002.6044368842,359120.08729753346,555356.9129313591,936712.7095423046,1851189.7097711973,-9900.0,-34560.0,-70740.0,9423.183396162447
0.9166666666666667,55.917351129363446,0.9941810548266592,9600.0,0.0,792.0844185153683,506.9173177758876,285.16710073948065,104.57395277186205,363168.6627610342,563228.5078586674,951031.1889091897,1877428.3595288913,361055.40422375227,559951.1120513753,945497.1905627899,1866503.7068379174,-9900.0,-34560.0,-70740.0,9505.01302218442
1.0,56.00068446269678,0.9936315203593452,9600.0,0.0,798.928483137038,511.0237565488895,287.90472658814855,105.0,365321.44410054333,568174.2489696585,960418.4701619932,1893914.1632321952,362994.9019214944,564555.8428327509,954302.0646882578,1881852.8094425031,-9900.0,-34560.0,-70740.0,9587.141797644457
1.0833333333333333,56.08401779603012,0.9930784666087367,9600.0,0.0,805.7975680134145,515.1452074747153,290.6523605386992,105.42778299728309,367482.1046470625,573138.0705210242,969840.0599019942,1910460.235070081,364938.5649890561,569171.0762281086,963127.2795431977,1897236.9207603626,-9900.0,-34560.0,-70740.0,9669.570816160975
