t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,29.998631074606433,1.0,0.0,0.0,0.0,0.0,0.0,100.0,30000.0,75000.0,45000.0,150000.0,30000.0,75000.0,45000.0,150000.0,0.0,0.0,0.0,0.0
0.08333333333333333,30.081964407939765,0.9999087403379802,5600.0,0.0,79.16666666666666,79.16666666666666,0.0,100.40741237836484,30934.687025337716,78077.22222963473,47142.53520429702,156154.44445926946,30931.863936255093,78070.0969287226,47138.232992467514,156140.1938574452,-9900.0,-33600.0,-23700.0,950.0
0.16666666666666666,30.1652977412731,0.9998171156925959,5600.0,0.0,81.7310185246956,80.70527778148403,1.0257407432115713,100.8164846051901,31872.82278470873,81165.69404387032,49292.87125916159,162331.38808774063,31866.993745588734,81150.85011213014,49283.8563665414,162301.70022426028,-9900.0,-33600.0,-23700.0,980.7722222963473
0.25,30.248631074606433,0.999725123355465,5600.0,0.0,84.30474503655859,82.24951368860182,2.055231347956763,101.22722344290393,32814.417578478315,84265.45656848332,51451.038990005,168530.91313696664,32805.39766148198,84242.29396253158,51436.896301049586,168484.58792506316,-9900.0,-33600.0,-23700.0,1011.6569404387031
0.3333333333333333,30.331964407939765,0.9996327605984869,5600.0,0.0,86.88788047373608,83.79939495090832,3.088485522827753,101.63963568148534,33759.48198715368,87376.55107959613,53617.06909244244,174753.10215919226,33747.084175193326,87344.46296727138,53597.378792078045,174688.92593454276,-9900.0,-33600.0,-23700.0,1042.654565684833
0.41666666666666663,30.4152977412731,0.9995400246737032,5600.0,0.0,89.48045923299676,85.35494220646473,4.125517026532037,102.05372813857663,34708.02683958712,90499.01900422682,55790.9921646397,180998.03800845364,34692.06200361646,90457.39168843081,55765.32968481434,180914.78337686163,-9900.0,-33600.0,-23700.0,1073.7655107959613
0.49999999999999994,30.498631074606433,0.9994469128131575,5600.0,0.0,92.08251583685569,86.91617616878007,5.166339668075622,102.46950765959599,35660.06318643338,93632.90192084065,57972.838734407276,187265.8038416813,35640.34006240297,93581.11476252135,57940.77470011839,187162.2295250427,-9900.0,-33600.0,-23700.0,1104.9901900422683
0.5833333333333333,30.581964407939765,0.9993534222287545,5600.0,0.0,94.69408493403387,88.483117627087,6.21096730694687,102.88698111785068,36615.60227785966,96778.24155990376,60162.639282044096,193556.4831198075,36591.92744334603,96715.6669001709,60123.739456824864,193431.33380034176,-9900.0,-33600.0,-23700.0,1136.3290192084064
0.6666666666666666,30.6652977412731,0.9992595501121176,5600.0,0.0,97.3152012999198,90.05578744661855,7.259413853301254,103.30615541465069,37574.65554472203,99935.07980443882,62360.42425971679,199870.15960887764,37546.833395236725,99861.08288580211,62314.24949056539,199722.16577160422,-9900.0,-33600.0,-23700.0,1167.7824155990377
0.75,30.748631074606433,0.9991652936344465,5600.0,0.0,99.94589983703236,91.63420656888607,8.311693268146286,103.72703747942278,38537.23458258663,103103.45869058276,64566.224107996124,206206.91738116552,38505.06730756971,103017.39757730314,64512.33026973343,206034.79515460628,-9900.0,-33600.0,-23700.0,1199.3507980443883
0.8333333333333334,30.831964407939765,0.9990706499463724,5600.0,0.0,102.58621557548561,93.21839601195803,9.367819563527576,104.14963426982509,39503.35113810028,106283.42040814657,66780.06927004628,212566.84081629314,39466.63869660162,106184.64590569053,66718.00720908892,212369.29181138106,-9900.0,-33600.0,-23700.0,1231.0345869058274
0.9166666666666667,30.9152977412731,0.9989756161778137,5600.0,0.0,105.23618367345547,94.80837687073995,10.427806802715523,104.57395277186205,40473.017097312586,109475.007301177,69001.99020386439,218950.01460235397,40431.55719336303,109362.86287476395,68931.3056814009,218725.72574952786,-9900.0,-33600.0,-23700.0,1262.8342040814657
1.0,30.998631074606433,0.9988801894378302,5600.0,0.0,107.8958394176475,96.40417031725515,11.491669100392343,105.0,41446.24447562838,112678.2618685204,71232.01739289201,225356.52373704078,41399.8325333023,112552.0835607531,71152.2510274508,225104.16712150618,-9900.0,-33600.0,-23700.0,1294.75007301177
1.0833333333333333,31.081964407939765,0.9987843668144758,5600.0,0.0,110.565218223767,98.00579760092685,12.55942062284015,105.42778299728309,42423.045409129125,115893.22676438885,73470.1813552597,231786.45352877767,42371.474547298785,115752.34311195658,73380.86856465777,231504.68622391313,-9900.0,-33600.0,-23700.0,1326.7826186852042
1.1666666666666665,31.1652977412731,0.9986881453746514,5600.0,0.0,113.2443556369907,99.61328004886107,13.631075588129633,105.85730883544962,43403.4321470494,119119.94479892775,75716.51265187834,238239.8895978555,43346.493153831296,118963.67674837202,75617.18359454071,237927.35349674404,-9900.0,-33600.0,-23700.0,1358.9322676438885
1.2499999999999998,31.248631074606433,0.9985915221639559,5600.0,0.0,115.93328733243979,101.22663906613055,14.706648266309244,106.28858461504913,44387.417045232905,122358.45893878632,77971.0418935534,244716.91787757262,44324.89835212545,122186.11976131852,77861.22140919305,244372.239522637,-9900.0,-33600.0,-23700.0,1391.1994479892776
1.333333333333333,31.331964407939765,0.9984944942065362,5600.0,0.0,118.63204911565526,102.84589613605984,15.786152979595428,106.72161746555962,45375.01256042229,125608.81230768938,80233.79974726705,251217.62461537874,45306.700216134086,125419.70751305006,80113.00729691594,250839.4150261001,-9900.0,-33600.0,-23700.0,1423.5845893878632
1.4166666666666663,31.4152977412731,0.9983970585049373,5600.0,0.0,121.34067692307448,104.47107282051135,16.86960410256313,107.15641454550547,46366.23124526232,128871.04818701174,82504.81694174939,257742.09637402344,46291.90888922962,128664.47543636055,82372.5665471309,257328.95087272106,-9900.0,-33600.0,-23700.0,1456.088123076894
1.4999999999999996,31.498631074606433,0.99829921203995,5600.0,0.0,124.05920682250976,106.10219076017252,17.957016062337246,107.59298304257578,47361.085743915166,132145.21001635454,84784.12427243934,264290.420032709,47280.53457950702,131920.45903418044,84639.92445467338,263840.9180683608,-9900.0,-33600.0,-23700.0,1488.7104818701173
1.5833333333333328,31.581964407939765,0.9982009517704584,5600.0,0.0,126.78767501362879,107.73927167484392,19.048403338784865,108.03133017374323,48359.58878820342,135431.34139412365,87071.7526059202,270862.6827882473,48272.58755561265,135187.69387916412,86915.10632355144,270375.38775832823,-9900.0,-33600.0,-23700.0,1521.4521001635455
