t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,faktisk_udgift_dkk,omkostningsresultat_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
0.0,40.37782340862423,1.0,0.0,0.0,0.0,0.0,0.0,100.0,120000.0,80000.0,50000.0,250000.0,120000.0,80000.0,50000.0,250000.0,0.0,0.0,0.0,0.0
0.08333333333333333,40.461156741957566,0.9998321195817066,7500.0,0.0,120.83333333333333,104.16666666666666,16.66666666666667,100.40741237836484,121259.01970697987,82696.88360031966,54471.85794369941,258427.76125099894,121238.66269202961,82683.00041290928,54462.7131854026,258384.3762903415,-9900.0,-28800.0,-51300.0,1450.0
0.16666666666666666,40.544490075290895,0.9996633173449715,7500.0,0.0,124.34490052124954,106.2736069794164,18.071293541833143,100.8164846051901,122522.822515374,85403.62635865794,58959.88349677414,266886.3323708061,122481.57120618795,85374.87243898645,58940.032726658275,266796.47637183266,-9900.0,-28800.0,-51300.0,1492.1388062549945
0.25,40.62782340862423,0.9994935866147335,7500.0,0.0,127.86930515450253,108.38824975936816,19.481055395134362,101.22722344290393,123791.41510162751,88120.26431772615,63464.14657354057,275375.82599289424,123728.72547203898,88075.63903636244,63432.007480231216,275236.37198863266,-9900.0,-28800.0,-51300.0,1534.4316618540304
0.3333333333333333,40.711156741957566,0.9993229206695191,7500.0,0.0,131.40659416370593,110.51062316489022,20.895970998815713,101.63963568148534,125064.80510841386,90846.83365199895,67984.71640208391,283896.35516249674,124980.12631390433,90785.32313869355,67938.68535581946,283704.13480841735,-9900.0,-28800.0,-51300.0,1576.8791299644713
0.41666666666666663,40.794490075290895,0.9991513127411472,7500.0,0.0,134.95681465104028,112.64075545729084,22.31605919374944,102.05372813857663,126343.00104185808,93583.37066819625,72521.66162805895,292448.0333381133,126235.77534662862,93503.94765386966,72460.11341784439,292199.83641834266,-9900.0,-28800.0,-51300.0,1619.4817758124834
0.49999999999999994,40.87782340862423,0.9989787560144333,7500.0,0.0,138.52001389088053,114.77867500119498,23.74133888968555,102.46950765959599,127626.0121829706,96329.91180576662,77075.05040428344,301030.9743930207,127495.67488562688,96231.53546270481,76996.33797262081,300723.5483209525,-9900.0,-28800.0,-51300.0,1662.2401666905664
0.5833333333333333,40.961156741957566,0.9988052436268915,7500.0,0.0,142.09623933042525,116.92441026492182,25.17182906550343,102.88698111785068,128913.84851100674,99086.49363737242,81644.95046840963,309645.29261678876,128759.82786891627,98968.10941761019,81547.40464350538,309275.34193003183,-9900.0,-28800.0,-51300.0,1705.1548719651032
0.6666666666666666,41.044490075290895,0.9986307686684354,7500.0,0.0,145.68553859032863,119.07798982086385,26.607548769464785,103.30615541465069,130206.52063688356,101853.15286937694,86231.42921054241,318291.1027168029,130028.23778925353,101713.69234124954,86113.35843590174,317855.2885664048,-9900.0,-28800.0,-51300.0,1748.2264630839438
0.75,41.12782340862423,0.9984553241810772,7500.0,0.0,149.28795946533455,121.23944234586739,28.048517119467164,103.72703747942278,131504.0397451181,104629.92634233307,90834.55373233967,326968.51981979085,131300.90863483315,104468.3070251764,90694.24379366668,326463.45945367625,-9900.0,-28800.0,-51300.0,1791.4555135840146
0.8333333333333334,41.211156741957566,0.9982789031586261,7500.0,0.0,152.90354992491282,123.40879662161436,29.494753303298467,104.14963426982509,132806.41754301783,107416.85103147395,95454.39089886427,335677.65947335603,132577.84483727036,107231.97622845335,95290.10464819297,335099.92571391666,-9900.0,-28800.0,-51300.0,1834.842599098954
0.9166666666666667,41.294490075290895,0.9981014985463844,7500.0,0.0,156.53235811389834,125.58608153500566,30.94627657889268,104.57395277186205,134113.66621606937,110213.96404720521,100091.00738424165,344418.6376475162,133859.05122580845,110004.72267625286,99900.98446122881,343764.7583632901,-9900.0,-28800.0,-51300.0,1878.3882973667803
1.0,41.37782340862423,0.9979231032408429,7500.0,0.0,160.17443235313175,127.77132607854571,32.40310627458604,105.0,135425.79838864505,113021.30263559922,104744.46971200325,353191.5707362475,135144.5329868654,112786.56905843962,104526.92626231875,352458.0283076238,-9900.0,-28800.0,-51300.0,1922.093188237581
1.0833333333333333,41.461156741957566,0.997743710089374,7500.0,0.0,163.82982114010312,129.96455935072854,33.865261789374586,105.42778299728309,136742.82708929043,115838.90417889111,109414.84429085316,361996.5755590347,136434.2956281784,115577.53802813431,109167.97268160699,361179.8063379197,-9900.0,-28800.0,-51300.0,1965.9578536812376
1.1666666666666665,41.544490075290895,0.9975633118899246,7500.0,0.0,167.4985731495978,132.16581055642533,35.332762593172475,105.85730883544962,138064.76571997078,118666.80619597636,114102.19744647897,370833.76936242613,137728.34494692058,118377.652200258,113824.16597862766,369930.16312580626,-9900.0,-28800.0,-51300.0,2009.9828777951736
1.2499999999999998,41.62782340862423,0.9973819013907064,7500.0,0.0,171.1807372343442,134.37510900727318,36.805628227071026,106.28858461504913,139391.62802875257,121505.04634291063,118806.59544993247,379703.26982159563,139026.68700126332,121186.93415005809,118495.5480676101,378709.16921893146,-9900.0,-28800.0,-51300.0,2054.1688468121306
1.333333333333333,41.711156741957566,0.9971994712898853,7500.0,0.0,174.87636242566487,136.59248412206557,38.283878303599295,106.72161746555962,140723.42808547302,124353.66241341096,123528.10454302521,388605.1950419092,140329.3280849339,124005.40641161428,123182.16053974642,387516.8950362946,-9900.0,-28800.0,-51300.0,2098.5163491079784
1.4166666666666663,41.794490075290895,0.9970160142352693,7500.0,0.0,178.58549793412885,138.81796542714397,39.76753250698488,107.15641454550547,142060.18026001903,127212.69233935919,128266.79096111919,397539.6635604974,141636.27470438805,126833.09147632547,127884.04468280352,396353.410863517,-9900.0,-28800.0,-51300.0,2143.0259752095462
1.4999999999999996,41.87782340862423,0.9968315228239953,7500.0,0.0,182.30819315020725,141.051582556791,41.25661059341624,107.59298304257578,143401.8992028902,130082.17419130697,133022.72095363704,406506.7943478342,142947.5335582701,129670.01179137675,132601.2414984054,405218.78684805223,-9900.0,-28800.0,-51300.0,2187.698317802487
1.5833333333333328,41.961156741957566,0.9966459896022138,7500.0,0.0,186.04449764493089,143.2933652536252,42.751132391305674,108.03133017374323,144748.599827768,132962.1461789828,137795.9608025704,415506.7068093212,144263.11151888067,132516.18975818652,137333.79171726565,414113.09299433284,-9900.0,-28800.0,-51300.0,2232.5339717391707
1.666666666666666,42.044490075290895,0.9964594070647728,7500.0,0.0,189.79446117055048,145.54334336899694,44.251117801553534,108.47146318538323,146100.2972958502,135852.64665180063,142586.57683922607,424539.5207868769,145583.0156154099,135371.64773083336,142081.73581261086,423036.39915885415,-9900.0,-28800.0,-51300.0,2277.533534046606
1.7499999999999993,42.12782340862423,0.9962717676548996,7500.0,0.0,193.5581336611987,147.80154686338588,45.756586797812815,108.91338935339392,147457.00700174572,138753.71409937082,147394.63545941716,433605.35656053363,146907.25301873012,138236.4080144627,146845.11401200306,431988.7750451958,-9900.0,-28800.0,-51300.0,2322.6976039343845
1.8333333333333326,42.211156741957566,0.9960830637638821,7500.0,0.0,197.33556523355566,150.06800580680007,47.26755942675558,109.35711598331635,148818.74456074784,141665.38715201232,152220.20313727827,442704.33485003846,148235.83102756427,141110.49286367293,151623.96630774063,440970.29019897786,-9900.0,-28800.0,-51300.0,2368.026782802668
1.9166666666666659,42.294490075290895,0.9958932877307484,7500.0,0.0,201.12680618751602,152.34275037917627,48.78405580833976,109.80265041045514,150185.52579733275,144587.70458126735,157063.34643786022,451836.5768164603,149568.75705587683,143993.92448088052,156418.33246599414,449981.0140027515,-9900.0,-28800.0,-51300.0,2413.5216742501925
1.9999999999999991,42.37782340862423,0.9957024318419438,7500.0,0.0,204.93190700685844,154.62581087078172,50.30609613607672,110.25,151557.3667347461,147520.70530041752,161924.13202864106,461002.2040638047,150906.038621348,146886.72501466447,161228.2520348139,459021.01567082637,-9900.0,-28800.0,-51300.0,2459.1828840823014
2.0833333333333326,42.461156741957566,0.9955104883310087,7500.0,0.0,208.75091835991861,156.91721768261783,51.83370067730078,110.69917214714724,152934.2835855597,150464.4283650021,166802.62669006968,470201.33864063147,152247.6833348135,149788.91655808932,166053.7643511262,468090.36424402904,-9900.0,-28800.0,-51300.0,2505.0110203190234
2.166666666666666,42.544490075290895,0.9953174493782528,7500.0,0.0,212.5838911002631,159.21700132682452,53.36688977343857,111.15017427722209,154316.29274309514,153418.91297333786,171698.89732524776,479434.10304168076,153593.69889056525,152700.5211470068,170894.90854682412,477189.12858439615,-9900.0,-28800.0,-51300.0,2551.0066932031573
2.2499999999999996,42.62782340862423,0.9951233071104293,7500.0,0.0,216.430876267367,161.52519242708686,54.90568384028015,111.60301384580158,155703.41077362292,156384.19846704145,176613.01096884013,488700.6202095045,154944.0930574213,155621.560758336,175751.72355404272,486317.3773698,-9900.0,-28800.0,-51300.0,2597.170515208404
2.333333333333333,42.711156741957566,0.9949280536004074,7500.0,0.0,220.29192508729355,163.8418217190428,56.45010336825075,112.05769833883761,157095.6544092566,159360.3243315528,181545.0347952931,498001.0135361025,156298.8736704839,158552.05730832147,180624.2481096992,495475.1790885046,-9900.0,-28800.0,-51300.0,2643.5031010475227
2.4166666666666665,42.794490075290895,0.994731680866843,7500.0,0.0,224.167088973376,166.16692005069228,58.00016892268371,112.51423527278075,158493.04054147264,162347.33019666118,186495.0361264323,507335.4068645661,157658.0486235158,161492.03265076916,185512.5207593686,504662.60203365353,-9900.0,-28800.0,-51300.0,2690.005067680512
2.5,42.87782340862423,0.9945341808738489,7500.0,0.0,228.05641952690257,168.5005183828082,59.55590114409438,112.97263219470459,159895.58621519277,165345.25583703286,191463.08243850197,516703.9244907276,159021.62586187062,164441.50857526046,190416.57986055777,513879.71429768886,-9900.0,-28800.0,-51300.0,2736.677034322831
2.5833333333333335,42.961156741957566,0.9943355455306625,7500.0,0.0,231.95996853780315,170.84264778934858,61.117320748454574,113.43289668243037,161303.30862337336,168354.14117274067,196449.24136870046,526106.6911648144,160389.61337592278,167400.50680534326,195336.46358543157,523126.5837666975,-9900.0,-28800.0,-51300.0,2783.519622453638
2.666666666666667,43.044490075290895,0.9941357666913129,7500.0,0.0,235.87778798533935,173.19333945787028,62.68444852746907,113.8950363446524,162716.22510205393,171374.02626979575,201453.58072126194,535543.8320931116,161762.01919494662,170369.04899670059,200272.209923042,532403.2781146892,-9900.0,-28800.0,-51300.0,2830.5334558240725
2.7500000000000004,43.12782340862423,0.9939348361542867,7500.0,0.0,239.8099300387965,175.55262468994457,64.25730534885193,114.35905882106363,164134.35312581982,174404.95134068077,206476.16847312675,545015.4729396274,163138.85138140156,173347.15673529587,205223.85668110213,541709.8647977996,-9900.0,-28800.0,-51300.0,2877.719160465558
2.833333333333334,43.211156741957566,0.9937327456621918,7500.0,0.0,243.75644705817808,177.9205349015735,65.83591215660459,114.82497178248217,165557.71030364174,177446.95674488574,211517.07277924035,554521.7398277678,164520.11802558365,176334.8515354955,210191.44148734416,551046.4110484233,-9900.0,-28800.0,-51300.0,2925.077364698137
2.9166666666666674,43.294490075290895,0.9935294869014205,7500.0,0.0,247.71739159490326,180.29710162360863,67.42028997129464,115.2927829309779,166986.31437505616,180500.0829894451,216576.3619775146,564062.7593420158,165905.82724060884,179332.15483816722,215175.0017904964,560412.9838692724,-9900.0,-28800.0,-51300.0,2972.6086991388393
3.000000000000001,43.37782340862423,0.9933250515018108,7500.0,0.0,251.6928163925066,182.68235650217062,69.01045989033597,115.76250000000002,168420.18320665654,183564.37072947744,221654.10459348297,573638.6585296169,167295.9871576965,182339.08800875567,220174.57486090923,569809.6500273613,-9900.0,-28800.0,-51300.0,3020.3137967100793
3.0833333333333344,43.461156741957566,0.9931194310363067,7500.0,0.0,255.68277438734037,185.07633129907086,70.60644308826951,116.23413075450459,169859.33478886713,186639.8607687265,226750.3693446767,583249.5649022703,168690.60592172528,185355.67233533316,225190.19779085772,579236.4760479162,-9900.0,-28800.0,-51300.0,3068.1932926480845
3.166666666666668,43.544490075290895,0.9929126170206167,7500.0,0.0,259.6873187092793,187.47905789223424,72.20826081704504,116.70768299108323,171303.7872329749,189726.59406010495,231865.2251447481,592895.6064378279,170089.69168703601,188381.929026627,230221.90749454635,588693.5282082093,-9900.0,-28800.0,-51300.0,3116.2478245113516
3.2500000000000013,43.62782340862423,0.9927046009128717,7500.0,0.0,263.7065026824283,189.89056827612364,73.81593440630468,117.18316453809167,172753.55876839656,192824.6117062391,236998.74110736157,602576.9115819973,171493.25261345942,191417.87921002155,235269.74070783638,598180.8725313174,-9900.0,-28800.0,-51300.0,3164.47803218914
3.333333333333335,43.711156741957566,0.9924953741132809,7500.0,0.0,267.7403798258322,192.31089456216597,75.42948526366621,117.66058325577949,174208.66774016168,195933.95496001697,242150.98654987442,612293.6092500531,172901.296862548,194463.54392953677,240333.73398771766,607698.5747798025,-9900.0,-28800.0,-51300.0,3212.8845579099866
3.4166666666666683,43.7944900752909,0.9922849279637868,7500.0,0.0,271.78900385418876,194.74006897917994,77.04893487500883,118.13994703641978,175669.13260659215,199054.66522513694,247322.03099682392,622045.828828553,174313.8325939932,197518.94414378068,245413.92371154085,617246.7004493147,-9900.0,-28800.0,-51300.0,3261.4680462502656
3.5000000000000018,43.87782340862423,0.9920732537477184,7500.0,0.0,275.85242867856374,197.1781238738049,78.67430480475883,118.62126380443982,177134.97193716333,202186.7840566595,252511.94418323817,631833.700177061,175730.86796221242,200584.1007238775,250510.34607602734,626825.3147621172,-9900.0,-28800.0,-51300.0,3310.229144142765
3.5833333333333353,43.961156741957566,0.9918603426894439,7500.0,0.0,279.9307084071087,199.62509171093188,80.3056166961768,119.10454151655192,178606.2044105307,205330.3531615604,257720.7960577852,641657.3536298763,177152.41111308985,203659.03445136984,255623.03709607112,636434.4826605307,-9900.0,-28800.0,-51300.0,3359.1685008853046
3.6666666666666687,44.0444900752909,0.9916461859540214,7500.0,0.0,284.02389734578173,202.0810050741357,81.94289227164603,119.58978816188504,180082.84881270948,208485.41439928606,262948.6567857734,651516.919997769,178578.470180858,206743.76601609564,260752.0326033452,646074.2688002989,-9900.0,-28800.0,-51300.0,3408.2867681493813
3.750000000000002,44.12782340862423,0.9914307746468488,7500.0,0.0,288.13204999907043,204.54589666610892,83.58615333296152,120.07701176211683,181564.92403539454,211652.00978231092,268195.59675201616,661412.5305697217,180009.05328510745,209838.31601403895,265897.3682447253,655744.7375438717,-9900.0,-28800.0,-51300.0,3457.584599988845
3.8333333333333357,44.211156741957566,0.9912140998133119,7500.0,0.0,292.25522107071737,207.01979930909707,85.2354217616203,120.56622037160629,183052.44907441002,214830.1814766971,273461.68656357133,671344.3171146784,181444.16852791345,212942.70494515475,271059.0794805404,665445.9529536086,-9900.0,-28800.0,-51300.0,3507.0626528486086
3.916666666666669,44.2944900752909,0.9909961524384319,7500.0,0.0,296.3934654644493,209.5027459453363,86.89071951911302,121.05742207752684,184545.44302827786,218019.9718026555,278746.9970523651,681312.4118832984,182883.8239910692,216056.953211167,276237.2015826607,675177.9787848969,-9900.0,-28800.0,-51300.0,3556.721585573392
