t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
1.5833333333333328,41.961156741957566,0.9966459896022138,7500.0,0.0,132.81141793189596,108.2384704488777,0.0,176805.6755920356,110503.54724502222,287309.22283705784,0.0,176212.6675177123,110132.91719857015,286345.5847162825,-0.0,-55384.61538461539,-34615.38461538461,1593.7370151827517
1.666666666666666,42.044490075290895,0.9964594070647728,7500.0,0.0,136.37884284877407,108.69040495212288,0.0,182094.28245613576,113808.92653508481,295903.20899122057,0.0,181449.56072612628,113405.9754538289,294855.5361799552,-0.0,-55384.6153846154,-34615.38461538461,1636.5461141852888
1.7499999999999993,42.12782340862423,0.9962717676548996,7500.0,0.0,139.95967041300855,109.14422644429516,0.0,187402.75836708554,117126.72397942843,304529.48234651395,0.0,186704.07734178033,116690.04833861267,303394.12568039296,-0.0,-55384.61538461539,-34615.38461538461,1679.5160449561029
1.8333333333333326,42.211156741957566,0.9960830637638821,7500.0,0.0,143.55395097771412,109.5999428042513,0.0,192731.177971958,120456.9862324737,313188.1642044317,0.0,191976.26223712997,119985.16389820617,311961.4261353361,-0.0,-55384.61538461539,-34615.38461538461,1722.6474117325697
1.9166666666666659,42.294490075290895,0.9958932877307484,7500.0,0.0,147.16173508517988,110.0575619437451,0.0,198079.61619827166,123799.76012391974,321879.3763221914,0.0,197266.16020814155,123291.35013008842,320557.51033823,-0.0,-55384.61538461539,-34615.38461538461,1765.9408210221586
1.9999999999999991,42.37782340862423,0.9957024318419438,7500.0,0.0,150.78307346757975,110.51709180756475,0.0,203448.14825504416,127155.09265940255,330603.2409144467,0.0,202573.81597128778,126608.63498205482,329182.4509533426,-0.0,-55384.61538461539,-34615.38461538461,1809.3968816109573
2.0833333333333326,42.461156741957566,0.9955104883310087,7500.0,0.0,154.41801704768613,110.97854037367088,0.0,208836.84963385007,130523.03102115625,339359.88065500633,0.0,207899.27416050353,129937.04635031466,337836.3205108182,-0.0,-55384.61538461539,-34615.38461538461,1853.0162045722336
2.166666666666666,42.544490075290895,0.9953174493782528,7500.0,0.0,158.06661693958597,111.44191565333486,0.0,214245.796109882,133903.62256867622,348149.4186785582,0.0,213242.57932410095,133276.61207756307,346519.191401664,-0.0,-55384.61538461539,-34615.38461538461,1896.7994032750316
2.2499999999999996,42.62782340862423,0.9951233071104293,7500.0,0.0,161.72892444939924,111.90722569127804,0.0,219675.06374301654,137296.9148393853,356971.9785824019,0.0,218603.77592164496,136627.35995102808,355231.13587267307,-0.0,-55384.61538461539,-34615.38461538461,1940.747093392791
2.333333333333333,42.711156741957566,0.9949280536004074,7500.0,0.0,165.40499107600078,112.37447856581144,0.0,225124.72887888373,140702.9555493023,365827.68442818604,0.0,223982.90832078722,139989.31770049199,363972.2260212792,-0.0,-55384.61538461539,-34615.38461538461,1984.8598929120094
2.4166666666666665,42.794490075290895,0.994731680866843,7500.0,0.0,169.0948685117442,112.8436823889758,0.0,230594.8681499403,144121.79259371266,374716.66074365296,0.0,229380.02079405816,143362.51299628633,372742.5337903445,-0.0,-55384.61538461539,-34615.38461538461,2029.1384221409305
2.5,42.87782340862423,0.9945341808738489,7500.0,0.0,172.79860864318871,113.31484530668263,0.0,236085.55847654768,147553.4740478423,383639.03252439,0.0,234795.1575156185,146746.97344726155,381542.1309628801,-0.0,-55384.61538461539,-34615.38461538461,2073.5833037182647
2.5833333333333335,42.961156741957566,0.9943355455306625,7500.0,0.0,176.51626355182913,113.78797549885556,0.0,241596.87706805352,150998.04816753344,392594.92523558694,0.0,240228.3625579674,150142.7265987296,390371.089156697,-0.0,-55384.61538461539,-34615.38461538461,2118.1951626219497
2.666666666666667,43.044490075290895,0.9941357666913129,7500.0,0.0,180.24788551482789,114.26308117957227,0.0,247128.9014238772,154455.5633899232,401584.4648138004,0.0,245679.67988860802,153549.79993037996,399229.479818988,-0.0,-55384.61538461539,-34615.38461538461,2162.9746261779346
2.7500000000000004,43.12782340862423,0.9939348361542867,7500.0,0.0,183.99352700575017,114.74017059720723,0.0,252681.70933459984,157926.06833412487,410607.7776687247,0.0,251149.1533666706,156968.22085416908,408117.37422083964,-0.0,-55384.61538461539,-34615.38461538461,2207.922324069002
2.833333333333334,43.211156741957566,0.9937327456621918,7500.0,0.0,187.75324069530194,115.2192520345748,0.0,258255.37888305812,161409.6118019113,419664.9906849694,0.0,256636.826739491,160398.01671218182,417034.8434516728,-0.0,-55384.61538461539,-34615.38461538461,2253.0388883436235
2.9166666666666674,43.294490075290895,0.9935294869014205,7500.0,0.0,191.52707945207058,115.7003338090731,0.0,263849.98844544234,164906.2427784014,428756.23122384376,0.0,262142.74363914607,163839.21477446624,425981.95841361233,-0.0,-55384.61538461539,-34615.38461538461,2298.324953424847
3.000000000000001,43.37782340862423,0.9933250515018108,7500.0,0.0,195.31509634326824,116.18342427282833,0.0,269465.61669239827,168416.01043274885,437881.62712514715,0.0,267666.94757894374,167291.84223683976,434958.7898157835,-0.0,-55384.61538461539,-34615.3846153846,2343.781156119219
3.0833333333333344,43.461156741957566,0.9931194310363067,7500.0,0.0,199.11734463547796,116.66853181283984,0.0,275102.3425901337,171938.9641188335,447041.3067089672,0.0,273209.4819498687,170755.92621866788,443965.4081685366,-0.0,-55384.6153846154,-34615.38461538461,2389.4081356257357
3.166666666666668,43.544490075290895,0.9929126170206167,7500.0,0.0,202.933877795403,117.15566485112574,0.0,280760.24540152866,175475.1533759554,456235.3987774841,0.0,278770.3900169824,174231.49376061396,453001.8837775964,-0.0,-55384.6153846154,-34615.38461538461,2435.206533544836
3.2500000000000013,43.62782340862423,0.9927046009128717,7500.0,0.0,206.76474949061833,117.64483184486905,0.0,286439.40468725027,179024.6279295314,465464.03261678165,0.0,284349.7149157773,177718.5718223608,462068.2867381381,-0.0,-55384.6153846154,-34615.38461538461,2481.17699388742
3.333333333333335,43.711156741957566,0.9924953741132809,7500.0,0.0,210.6100135903257,118.1360412865646,0.0,292139.9003068712,182587.43769179448,474727.3379986657,0.0,289947.49964848475,181217.18728030293,471164.6869287877,-0.0,-55384.61538461539,-34615.38461538461,2527.3201630839085
3.4166666666666683,43.7944900752909,0.9922849279637868,7500.0,0.0,214.46972416611072,118.62930170416644,0.0,297861.8124199928,186163.63276249546,484025.4451824883,0.0,295563.78708033555,184727.36692520964,480291.1540055452,-0.0,-55384.61538461539,-34615.38461538461,2573.6366899933287
3.5000000000000018,43.87782340862423,0.9920732537477184,7500.0,0.0,218.34393549270342,119.12462166123584,0.0,303605.2214873722,189753.26342960756,493358.48491697974,0.0,301198.619935774,188249.1374598587,489447.75739563274,-0.0,-55384.61538461539,-34615.38461538461,2620.127225912441
3.5833333333333353,43.961156741957566,0.9918603426894439,7500.0,0.0,222.23270204874154,119.62200975709005,0.0,309370.20827205374,193356.38017003358,502726.5884420873,0.0,306852.04079462384,191782.5254966399,498634.56629126373,-0.0,-55384.61538461539,-34615.38461538461,2666.7924245848985
3.6666666666666687,44.0444900752909,0.9916461859540214,7500.0,0.0,226.1360785175364,120.12147462695157,0.0,315156.853840505,196973.03365031557,512129.8874908206,0.0,312524.0920882058,195327.55755512856,507851.6496433344,-0.0,-55384.61538461539,-34615.38461538461,2713.632942210437
3.750000000000002,44.12782340862423,0.9914307746468488,7500.0,0.0,230.0541197878419,120.62302494209808,0.0,320965.23956375633,200603.27472734763,521568.51429110393,0.0,318214.81609540636,198884.2600596289,517099.0761550352,-0.0,-55384.61538461539,-34615.38461538461,2760.649437454103
3.8333333333333357,44.211156741957566,0.9912140998133119,7500.0,0.0,233.98688095462666,121.1266694100129,0.0,326795.447118545,204247.15444909057,531042.6015676355,0.0,323924.2549386974,202452.65933668579,526376.9142753831,-0.0,-55384.61538461539,-34615.3846153846,2807.84257145552
3.916666666666669,44.2944900752909,0.9909961524384319,7500.0,0.0,237.93441731984814,121.63241677453624,0.0,332647.5584884643,207904.72405529008,540552.2825437543,0.0,329652.45058010635,206032.78161256635,535685.2321926727,-0.0,-55384.6153846154,-34615.38461538461,2855.213007838178
4.000000000000003,44.37782340862423,0.990776923446511,7500.0,0.0,241.89678439323097,122.14027581601701,0.0,338521.6559651156,211576.03497819716,550097.6909433127,0.0,335399.44481713546,209624.6530107096,545024.097827845,-0.0,-55384.61538461539,-34615.3846153846,2902.7614127187717
4.083333333333336,44.461156741957566,0.9905564037007775,7500.0,0.0,245.87403789304693,122.65025535146519,0.0,344417.8221492662,215261.1388432913,559678.9609925575,0.0,341165.2792786311,213228.29954914437,554393.5788277754,-0.0,-55384.61538461539,-34615.3846153846,2950.4884547165634
4.166666666666669,44.5444900752909,0.9903345840030288,7500.0,0.0,249.86623374689896,123.162364234705,0.0,350336.13995201065,218960.08747000658,569296.2274220173,0.0,346949.99542060134,216843.74713787576,563793.7425584771,-0.0,-55384.6153846154,-34615.38461538461,2998.3948049627875
4.250000000000002,44.62782340862423,0.9901114550932739,7500.0,0.0,253.87342809250714,123.67661135652848,0.0,356276.69259593636,222672.9328724602,578949.6254683966,0.0,352753.6345219816,220471.02157623848,573224.6560982201,-0.0,-55384.6153846154,-34615.38461538461,3046.481137110086
4.333333333333335,44.711156741957566,0.9898870076493747,7500.0,0.0,257.89567727849857,124.19300564485,0.0,362239.5636162943,226399.72726018386,588639.2908764782,0.0,358576.23768034886,224110.14855021797,582686.3862305669,-0.0,-55384.61538461539,-34615.38461538461,3094.748127341983
4.416666666666668,44.794490075290895,0.9896612322866849,7500.0,0.0,261.9330378651992,124.71155606486117,0.0,368224.83686217334,230140.5230388583,598365.3599010316,0.0,364417.84580758197,227761.1536297387,592178.9994373206,-0.0,-55384.6153846154,-34615.38461538461,3143.1964543823906
4.500000000000001,44.87782340862423,0.9894341195576899,7500.0,0.0,265.9855666254298,125.23227161918643,0.0,374232.59649767936,233895.37281104954,608127.9693087289,0.0,370278.4996254696,231424.06226591844,601702.561891388,-0.0,-55384.6153846154,-34615.38461538461,3191.826799505158
4.583333333333334,44.961156741957566,0.9892056599516433,7500.0,0.0,270.0533205453037,125.75516134803948,0.0,380262.9270031189,237664.32937694926,617927.2563800681,0.0,376158.2396612638,235098.89978828983,611257.1394495536,-0.0,-55384.61538461539,-34615.38461538461,3240.6398465436446
4.666666666666667,45.044490075290895,0.9889758438942039,7500.0,0.0,274.1363568250284,126.28023432938014,0.0,386315.91317618714,241447.44573511687,627763.358911304,0.0,382057.1062431797,238785.69140198722,620842.7976451669,-0.0,-55384.61538461539,-34615.38461538461,3289.6362819003407
4.75,45.12782340862423,0.9887446617470703,7500.0,0.0,278.23473287971,126.80749967907194,0.0,392391.6401331598,245244.77508322484,637636.4152163847,0.0,387975.13949583925,242484.4621848995,630459.6016807387,-0.0,-55384.61538461539,-34615.38461538461,3338.81679455652
4.833333333333333,45.211156741957566,0.9885121038076156,7500.0,0.0,282.34850634016027,127.33696655104045,0.0,398490.19331009104,249056.3708188068,647546.5641288979,0.0,393912.3793356615,246195.23708478836,640107.6164204498,-0.0,-55384.61538461539,-34615.38461538461,3388.1820760819237
4.916666666666666,45.294490075290895,0.9882781603085199,7500.0,0.0,286.4777350537074,127.8686441374322,0.0,404611.6584640138,252882.28654000853,657493.9450040223,0.0,399868.8654661947,249918.04091637162,649786.9063825663,-0.0,-55384.61538461539,-34615.38461538461,3437.7328206444895
4.999999999999999,45.37782340862423,0.9880428214174024,7500.0,0.0,290.6224770850093,128.40254166877415,0.0,410756.12167414615,256722.57604634127,667478.6977204874,0.0,405844.6373733932,253652.89835837067,659497.5357317638,-0.0,-55384.61538461539,-34615.38461538461,3487.4697250201116
5.083333333333332,45.461156741957566,0.987806077236452,7500.0,0.0,294.7827907168698,128.93866841413407,0.0,416923.66934310197,260577.29333943868,677500.9626825406,0.0,411839.73432083713,257399.83395052317,669239.5682713604,-0.0,-55384.61538461539,-34615.38461538461,3537.3934886024376
5.166666666666665,45.544490075290895,0.9875679178020571,7500.0,0.0,298.9587344510586,129.47703368128148,0.0,423114.38819810573,264446.492623816,687560.8808219217,0.0,417854.19534489454,261158.87209055905,679013.0674354536,-0.0,-55384.61538461539,-34615.38461538461,3587.5048134127032
5.249999999999998,45.62782340862423,0.9873283330844344,7500.0,0.0,303.15036700913413,130.0176468168491,0.0,429328.3652922117,268330.22830763226,697658.593599844,0.0,423888.0592498245,264930.03703114024,688818.0962809648,-0.0,-55384.61538461539,-34615.38461538461,3637.8044041096095
